,0
rankp_ctarjeta_visa_debitos_automaticos,3.1979863770802814
chomebanking_transacciones_delta1,3.1777942358652735
cdescubierto_preacordado_lag1,3.165894168217976
mcuenta_debitos_automaticos_lag2,3.119619782447814
mrentabilidad_annual_tend6,3.104745392163595
ctarjeta_master_transacciones,3.047852961222331
rankn_Visa_mpagospesos,3.032999890009563
Master_msaldopesos_ratioavg6,2.996955593109132
mtransferencias_recibidas_lag1,2.992030668258667
ccallcenter_transacciones_delta1,2.9865610605875648
mcaja_ahorro_tend6,2.96034767405192
Master_Fvencimiento_tend6,2.8912931683858236
rankn_tcallcenter,2.8251328010559082
mcaja_ahorro_delta2,2.798899100621541
mtarjeta_master_consumo_delta2,2.7622409909566232
mcomisiones_otras_lag1,2.6901687005360917
matm_ratioavg6,2.6883935661315923
mtarjeta_visa_consumo_delta2,2.6324268309275314
Master_delinquency_delta2,2.610968128204346
Master_cconsumos_delta2,2.5846766211191814
rankn_ctransferencias_emitidas,2.5812445316314694
Visa_mconsumospesos_delta2,2.548608061790467
ccajas_transacciones,2.5307816740671796
Master_delinquency_lag1,2.4126286958058674
mttarjeta_visa_debitos_automaticos,2.3899626337687176
Visa_msaldototal_delta1,2.385692066192627
rankn_mplazo_fijo_dolares,2.38375113550822
ctransferencias_emitidas,2.35228910001119
ccomisiones_otras,2.3190637029012042
thomebanking,2.315186789194742
ccomisiones_otras_lag1,2.21339089679718
mrentabilidad_tend6,2.154163435935975
rankp_Visa_mpagado,2.140299495061238
ctarjeta_master_delta2,2.100205964406331
mcomisiones_lag1,2.051003532409668
ctarjeta_visa_debitos_automaticos_delta2,2.041900159835815
mpasivos_margen_delta1,2.0152353636423745
ccaja_ahorro_delta2,2.0101892999013264
Visa_msaldopesos_delta2,1.982798698107401
cmobile_app_trx_tend6,1.9621634985605871
Visa_delinquency_delta2,1.9510211982727053
Master_mlimitecompra_tend6,1.9184519373575852
active_quarter_min6,1.8622027632395428
cplazo_fijo,1.8481880340576171
Visa_mpagado,1.8105734014511108
mtarjeta_master_consumo_tend6,1.8096308034261066
mtarjeta_visa_consumo_lag2,1.806082560857137
ccomisiones_mantenimiento_lag1,1.7623362719217932
Master_mconsumospesos_lag1,1.742926467259725
cmobile_app_trx_delta2,1.7411544316609704
mcheques_depositados_ratioavg6,1.7206786378224694
tmobile_app_delta2,1.677058296203613
cforex_ratioavg6,1.6323206380208333
ctarjeta_visa_delta2,1.625980993270874
cseguro_vivienda,1.6196774724324543
ctarjeta_master_transacciones_max6,1.5915135676066081
ccuenta_debitos_automaticos_delta1,1.5848248984018967
Visa_mconsumosdolares_ratioavg6,1.5147908000946042
cmobile_app_trx_delta1,1.4914285977681476
ccheques_depositados_rechazados_ratioavg6,1.4691910311381025
mttarjeta_master_debitos_automaticos,1.452203734079997
cpayroll_trx_lag1,1.3298975296020508
ctarjeta_debito_transacciones,1.328566136042277
cpayroll_trx_lag2,1.3164707323710125
mtarjeta_visa_consumo_delta1,1.296394800186157
Master_msaldototal_delta2,1.2844468320210776
Master_mfinanciacion_limite_delta2,1.2409323638280232
rankn_ccomisiones_otras,1.1945450016657513
ctransferencias_recibidas_lag1,1.173856700897217
ctarjeta_visa_debitos_automaticos,1.1506372350056966
Visa_mfinanciacion_limite_delta2,1.1417927678426105
mrentabilidad_annual_delta2,1.128451835632324
Visa_status_delta2,1.0790464344024657
Master_msaldototal_delta1,1.062241865793864
mcomisiones_otras_delta1,1.0622075646718345
thomebanking_delta1,0.9959845021565755
cpagomiscuentas,0.9915576324462892
rankn_chomebanking_transacciones_1,0.9764053986867268
mprestamos_prendarios_min6,0.9689745006561279
ccuenta_debitos_automaticos,0.9085588633219399
rankn_mcomisiones_mantenimiento_1,0.9025840346018472
active_quarter,0.8856505031585691
ccheques_emitidos_tend6,0.882617867787679
Master_msaldopesos_delta2,0.8316842009226483
Master_status_delta2,0.8308623650868732
cextraccion_autoservicio,0.7752405077616372
Master_mconsumototal,0.7176635977427164
Visa_mpagosdolares,0.695681630452474
cseguro_vida_max6,0.6946486015319826
ctarjeta_master_transacciones_tend6,0.6829132359822593
ccaja_ahorro_lag2,0.6662090676625569
matm_tend6,0.6628763351440428
tmobile_app_delta1,0.6284439029693603
ctarjeta_visa_lag2,0.6055219294230143
ccaja_ahorro_lag1,0.5960535672505698
mprestamos_prendarios_lag2,0.5865277633666992
cpagodeservicios_tend6,0.5715919984181721
ctransferencias_emitidas_delta1,0.5677874031066896
mrentabilidad_delta1,0.564580130259196
ctarjeta_visa_delta1,0.5473483683268229
cprestamos_personales_delta1,0.5468931624094645
cprestamos_prendarios,0.5434072666168213
Visa_status_delta1,0.5277298329671224
Visa_mlimitecompra_delta1,0.5275716654459636
mplazo_fijo_dolares_delta2,0.5186871039072672
Visa_msaldodolares,0.512208569208781
cpayroll_trx_delta1,0.49547263526916496
mprestamos_prendarios_lag1,0.469099463780721
