,0
mcheques_depositados,9.018409983317058
Master_msaldopesos_delta2,8.945913441975911
cextraccion_autoservicio,8.547106615702312
mcaja_ahorro_tend6,8.457140032450358
ccheques_emitidos,8.095166714986165
rankn_Visa_status,7.8809000015258786
Master_mconsumospesos,7.691809972127278
mrentabilidad_delta1,7.590040016174316
rankn_ccomisiones_otras,7.329519971211751
cdescubierto_preacordado_lag1,7.170153363545736
thomebanking_delta1,7.1357932408650715
ccajas_otras_tend6,6.929343350728353
ccaja_ahorro_lag2,6.865986696879069
mttarjeta_master_debitos_automaticos,6.296330006917318
mtarjeta_visa_consumo_lag2,5.962159983317057
mautoservicio_delta2,5.864403470357259
ccomisiones_otras,5.597496668497722
Visa_mfinanciacion_limite_delta2,5.575573348999024
matm,5.414966710408529
Visa_mpagado_lag1,5.287316576639811
cforex_buy_tend6,5.281553332010905
Visa_delinquency_delta2,5.26378657023112
Visa_mfinanciacion_limite_delta1,5.2596466700236
rankn_ctarjeta_visa_debitos_automaticos,5.098740005493164
Visa_mlimitecompra_delta1,5.020600001017253
ccheques_depositados,4.952293332417806
Visa_mconsumosdolares_ratioavg6,4.815609995524088
mpasivos_margen_delta1,4.749523289998373
active_quarter_min6,4.414383379618327
mrentabilidad_annual_delta2,4.393850072224935
ccajas_extracciones_tend6,4.387346585591634
mautoservicio_min6,4.256166648864746
mpagodeservicios,3.9163234074910482
cprestamos_prendarios,3.878416633605957
Master_mpagado,3.512670071919759
cseguro_vivienda,3.3694400151570636
cseguro_vida_max6,3.1663867314656575
cseguro_vida_lag2,2.999886639912923
mprestamos_prendarios_delta2,2.9142799377441406
mforex_buy_tend6,2.872476641337077
active_quarter,2.593826675415039
ccuenta_debitos_automaticos,2.3130666732788088
Master_msaldodolares_ratioavg6,2.298646672566732
cseguro_vida,2.282443364461263
Visa_msaldodolares_lag1,2.1754899978637696
cseguro_vida_min6,2.157266680399577
mcheques_depositados_rechazados_tend6,2.067543347676595
ctarjeta_visa_descuentos,2.067313321431478
ccajeros_propios_descuentos_ratioavg6,1.7089199701944986
ccajas_depositos,1.6254833221435547
Visa_mpagosdolares,1.5463966369628905
catm_trx,1.5139333089192708
Master_mconsumosdolares_ratioavg6,1.4852466583251953
Master_cconsumos,1.4629166920979817
mcaja_ahorro_adicional,1.2841466903686523
rankn_ccajas_consultas,1.2793800354003906
mtarjeta_master_descuentos,1.0767632802327474
mforex_sell,1.0702032725016275
ccheques_emitidos_rechazados_tend6,1.0541066487630208
Visa_msaldodolares_delta1,1.0120199839274089
ccheques_depositados_tend6,1.0010733286539713
ccajas_extracciones,0.9930533091227214
ctarjeta_master_lag1,0.9652433395385742
Master_delinquency_lag1,0.8964966456095378
ctarjeta_master_transacciones_lag1,0.8738866806030273
cseguro_accidentes_personales,0.8224966684977214
ccheques_depositados_rechazados,0.8070299784342448
ctarjeta_master_descuentos,0.713563346862793
cinversion2,0.7118900299072266
mtarjeta_visa_descuentos_tend6,0.7035900115966797
mcajeros_propios_descuentos_tend6,0.6789066950480144
ccheques_depositados_rechazados_tend6,0.6658599853515625
mforex_sell_lag1,0.648693339029948
catm_trx_other_lag2,0.0
Master_msaldodolares,0.0
mcheques_emitidos_rechazados_delta1,0.0
cliente_vip,0.0
cforex_sell,0.0
mcuenta_corriente_adicional,0.0
minversion1_dolares,0.0
Master_madelantodolares,0.0
Visa_madelantopesos,0.0
cinversion1,0.0
mcajeros_propios_descuentos,0.0
ccajeros_propios_descuentos,0.0
catm_trx_other,0.0
cforex,0.0
cpagodeservicios,0.0
mplazo_fijo_pesos,0.0
matm_other_lag1,0.0
cforex_buy,0.0
Master_mpagosdolares,0.0
matm_other,0.0
cpayroll2_trx,0.0
ctarjeta_master_debitos_automaticos,0.0
Master_madelantopesos,0.0
Visa_cadelantosefectivo,0.0
cseguro_auto,0.0
mcheques_depositados_rechazados,0.0
ccuenta_corriente,0.0
Master_mconsumosdolares,0.0
mpayroll2,0.0
Master_mpagosdolares_ratioavg6,0.0
mforex_buy,0.0
Visa_madelantodolares,0.0
Master_cadelantosefectivo,0.0
