,0
chomebanking_transacciones_lag2,7.636170706113179
Visa_Fvencimiento_tend6,7.562409091313678
mttarjeta_master_debitos_automaticos_ratioavg6,7.555404692014057
cextraccion_autoservicio_ratioavg6,7.466570046742758
Visa_msaldototal_lag1,7.459583393414815
Master_mconsumospesos_tend6,7.4333138233820595
rankp_Visa_mconsumosdolares,7.410928769111632
mtarjeta_master_consumo_tend6,7.362071557680766
mextraccion_autoservicio_ratioavg6,7.284053606669108
rankn_mcuenta_debitos_automaticos_1,7.272447991689047
ctarjeta_visa_transacciones_max6,7.196280637105305
ccajas_otras_ratioavg6,7.187243747075399
cprestamos_personales_max6,7.163519321441648
Visa_mconsumototal,7.131806428273519
tcuentas_lag2,7.11165487575531
mautoservicio_ratioavg6,7.104793764750162
ccaja_seguridad_lag2,6.959900910059612
mcomisiones_min6,6.949416336377463
mcuenta_corriente_delta1,6.91085587692261
cproductos_lag2,6.868326158523559
rankp_Master_mconsumospesos,6.850529740333559
ctarjeta_visa_transacciones_delta2,6.792627193768821
mautoservicio_max6,6.712511560440062
mpayroll_sobre_edad_lag1,6.710299911499024
mcaja_ahorro_delta2,6.604978520393372
tcuentas_max6,6.473634872754412
rankp_Visa_cconsumos,6.433198976834615
Master_mpagospesos,6.4016240224838254
matm_ratioavg6,6.39035645834605
ccajas_transacciones,6.381291830062867
Master_Finiciomora_tend6,6.347147903442382
mcomisiones_otras_tend6,6.343603522618612
rankn_mrentabilidad_annual,6.341880577723185
mcaja_ahorro_dolares_delta2,6.3226777439117425
mcomisiones_mantenimiento_delta2,6.284924622853596
Master_status_tend6,6.144868960698445
tcallcenter_tend6,6.012175448417666
ctarjeta_master,6.007661300659178
rankp_ccomisiones_otras,5.960885065396627
mpasivos_margen_lag2,5.798580307642619
mcuenta_debitos_automaticos_delta2,5.782203138987223
mcomisiones_otras,5.770071000417074
ctarjeta_visa_lag2,5.475140113194784
ctarjeta_debito_transacciones_lag2,5.453554970105489
cmobile_app_trx_tend6,5.40059410158793
ctarjeta_debito_transacciones_max6,5.37445932706197
mcomisiones_ratioavg6,5.293099328994751
Visa_delinquency_lag1,5.266489147822062
Master_fechaalta_tend6,5.25839276154836
rankn_chomebanking_transacciones,5.245373728116356
ccajas_consultas,5.2143729693094905
cdescubierto_preacordado_lag2,5.1923761622111
mpasivos_margen_lag1,5.136363792419433
rankp_Master_mfinanciacion_limite,5.124494097709655
cmobile_app_trx_lag1,5.101952474912008
mpayroll_lag1,5.0962333364486705
Visa_mpagospesos_lag1,5.033470396995544
rankn_mtransferencias_emitidas,5.001961901028951
Master_mpagominimo_delta1,4.80640440305074
rankn_mcomisiones_mantenimiento_1,4.790498946507772
cproductos_min6,4.739271175702412
cprestamos_personales_lag1,4.666404225031534
Master_mpagominimo_lag1,4.659280768076579
rankp_mtransferencias_recibidas,4.498893690745034
mtarjeta_master_consumo_ratioavg6,4.359289464950562
Master_mconsumospesos_lag1,4.347372131665548
rankn_Visa_mpagospesos,4.324743223826091
mcuenta_debitos_automaticos_lag2,4.151990769386291
mcomisiones_otras_ratioavg6,4.104979101816812
rankp_ctarjeta_visa_debitos_automaticos,4.094275571823121
mrentabilidad_tend6,4.075435264905293
Visa_mlimitecompra_tend6,3.975228600184123
mextraccion_autoservicio,3.955909017562866
Visa_mpagado,3.912152931849162
Visa_mfinanciacion_limite_ratioavg6,3.899879467010498
mcomisiones_mantenimiento_delta1,3.862425502459208
rankn_Visa_mfinanciacion_limite,3.84597933546702
Visa_mconsumosdolares_tend6,3.8291601816813152
Visa_msaldototal_delta2,3.810825036366782
Visa_msaldototal_delta1,3.809605866750081
rankn_ctransferencias_emitidas,3.781167342185974
Visa_mconsumosdolares,3.6600882333119715
mcomisiones_tend6,3.650867970784506
ctarjeta_visa_transacciones_min6,3.5872676318486527
ccaja_seguridad_ratioavg6,3.5096570339202873
cpayroll_trx_lag1,3.460223255793253
cproductos_lag1,3.397561800638835
cmobile_app_trx_lag2,3.331852125167847
cmobile_app_trx_delta2,3.254139362653097
Visa_mconsumospesos_delta2,3.2080801353454587
Master_delinquency_lag1,3.1471879978179933
cpagomiscuentas,3.1311365324656175
ccomisiones_otras_ratioavg6,3.1130347286860145
ccomisiones_otras,3.107560839335124
mrentabilidad_annual_delta1,3.063852494557699
ctarjeta_debito_transacciones,2.999190706888835
rankp_mttarjeta_visa_debitos_automaticos,2.958985964139303
mtarjeta_visa_consumo_delta2,2.8961157859166464
mcomisiones_otras_lag1,2.7932049366633103
Visa_mconsumosdolares_ratioavg6,2.7885153748194376
mrentabilidad_annual_tend6,2.7564989706675207
Master_msaldototal_ratioavg6,2.536131741523742
tmobile_app_delta2,2.4875955340067555
Visa_mconsumosdolares_lag2,2.4592736005783076
mpagomiscuentas_ratioavg6,2.408906428019206
mpasivos_margen_min6,2.301833702723185
chomebanking_transacciones_delta1,2.3007876704533894
cforex_ratioavg6,2.3002700265248617
rankn_Master_mlimitecompra,2.2993515351613363
rankn_Master_msaldototal,2.28695366414388
catm_trx_ratioavg6,2.2685540666580204
Master_Fvencimiento_tend6,2.2657690095901493
Master_delinquency_delta2,2.2336410986582442
ctarjeta_master_transacciones_max6,2.232799595514934
cmobile_app_trx_delta1,2.1848349666595457
chomebanking_transacciones_tend6,2.1533954343795774
mcomisiones_lag1,2.125373534520467
mttarjeta_visa_debitos_automaticos,2.0878948698043827
active_quarter_min6,2.082302001953124
ctarjeta_visa_debitos_automaticos_delta2,2.050472905158996
mprestamos_prendarios_ratioavg6,2.038150237401326
ccheques_depositados_rechazados_ratioavg6,1.9863107318878177
ccomisiones_otras_lag2,1.9798049640655517
Master_msaldopesos_ratioavg6,1.9697208620707194
ccajas_extracciones_ratioavg6,1.9269954970677696
cpayroll_trx_lag2,1.7710514691670731
ctransferencias_recibidas,1.7635550632476809
rankp_Visa_mpagado,1.7438948389689128
Master_mfinanciacion_limite_delta2,1.7218179038365682
rankn_ccallcenter_transacciones,1.6721378637949624
ctransferencias_emitidas,1.595408928553264
Visa_msaldopesos_delta2,1.5856218999226888
Master_mlimitecompra_tend6,1.5489374634424846
mprestamos_prendarios_max6,1.5099496981302896
ccomisiones_mantenimiento_lag1,1.5028715324401853
mtarjeta_visa_consumo_lag2,1.4514678306579587
ccomisiones_otras_lag1,1.436171401023865
mtransferencias_recibidas_lag1,1.4354384088516234
ccheques_depositados_ratioavg6,1.4293177967071533
rankn_mcuenta_debitos_automaticos,1.3992970962524411
ctarjeta_visa_debitos_automaticos,1.380125169118245
cplazo_fijo,1.368798271814982
Master_cconsumos_delta2,1.3300113668441773
mtransferencias_recibidas_tend6,1.3086466655731201
mrentabilidad_annual_delta2,1.3078570957183837
rankn_chomebanking_transacciones_1,1.2978411359786988
mtarjeta_master_consumo_delta2,1.2874490038553872
Visa_mfinanciacion_limite_delta2,1.2726665306091305
rankn_ccomisiones_otras,1.2698320980072022
ctransferencias_recibidas_lag1,1.245821565628052
Visa_status_ratioavg6,1.2360984293619792
mcheques_depositados_ratioavg6,1.229048635482788
mpasivos_margen_delta1,1.2171416298548385
mtarjeta_visa_consumo_delta1,1.2150682366689043
Master_mconsumospesos,1.2033633654912315
internet_lag2,1.1831839653650915
Master_msaldototal_delta2,1.1185446999867759
Visa_delinquency_delta2,1.0808564408620194
rankn_tcallcenter,1.0668520030975344
mcomisiones_otras_delta1,1.0450813369750978
Master_msaldopesos_delta2,1.0384537041982014
rankn_mcomisiones_mantenimiento,1.013215035756429
ctarjeta_visa_delta2,1.012815329869588
ccallcenter_transacciones_delta1,0.9867025057474772
Master_msaldototal_delta1,0.8928402671813966
ctarjeta_master_transacciones_tend6,0.842229834874471
mrentabilidad_delta1,0.8272858635584512
ccaja_ahorro_delta2,0.7937320404052735
ccajas_depositos,0.7536276343663532
mplazo_fijo_dolares_delta2,0.7466824029286704
thomebanking_delta1,0.7154432703653971
mautoservicio_delta2,0.7090635665257772
ccheques_emitidos_tend6,0.6953586324055988
mttarjeta_master_debitos_automaticos,0.6844560305277506
matm_tend6,0.6597703056335448
cseguro_vivienda,0.6567628320058189
ctransferencias_emitidas_delta1,0.6531284650166829
rankn_mplazo_fijo_dolares,0.6474598693847654
ccuenta_debitos_automaticos_delta1,0.6321013342539469
cpagodeservicios_tend6,0.629624901453654
active_quarter,0.6208699633280437
matm,0.5688675327301025
rankn_ctarjeta_visa_debitos_automaticos,0.5597163022359212
ccuenta_debitos_automaticos,0.5297978992462159
cextraccion_autoservicio,0.5240180314381917
ctarjeta_master_transacciones_lag1,0.5159506985346476
Visa_msaldodolares,0.5138040339152019
tcallcenter_delta2,0.5101370334625245
Visa_mpagado_lag1,0.48445176506042475
mprestamos_prendarios_min6,0.4752449652353922
active_quarter_ratioavg6,0.4737109667460124
tmobile_app_delta1,0.468244234085083
Visa_mlimitecompra_delta1,0.4489333000183105
cpayroll_trx_delta1,0.4385820331573486
Master_status_delta2,0.43614886474609366
cseguro_vida_max6,0.42151739883422845
ccaja_ahorro_lag2,0.4195169003804525
ccaja_ahorro_lag1,0.41829296875000005
mforex_buy_ratioavg6,0.41701289939880376
